#TYPE System.Diagnostics.Process
"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"svchost","0","99","2199100391424","5099520","1376256","7744",,,,,,,,"Process","8",,,,,,"99","5680",".","0","",,,,,"7744","7744","1376256","1376256","78296","78296","1585152","1585152","6316032","6316032","79757312","2199103012864",,,"1376256","1376256",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"77135872","2199100391424","False",,,,"5099520","5099520",,
"svchost","0","142","2199093473280","3723264","1748992","10552",,,,,,,,"Process","8",,,,,,"142","5684",".","0","",,,,,"10552","10552","1748992","1748992","60872","60872","3211264","3211264","9093120","9093120","73818112","2199097073664",,,"1748992","1748992",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"70217728","2199093473280","False",,,,"3723264","3723264",,
"svchost","1","496","2199180017664","18108416","6303744","21368","c:\windows\system32\svchost.exe","Microsoft Corporation","5.328125","10.0.16299.15 (WinBuild.160101.0800)","10.0.16299.15","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1352","Microsoft.Win32.SafeHandles.SafeProcessHandle","496","5772",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21368","21368","6303744","6303744","227040","227040","7233536","7233536","29405184","29405184","177950720","2199201206272","True","Normal","6303744","6303744","00:00:02.4218750","svchost","15","True","1","System.Diagnostics.ProcessStartInfo","2/18/2018 10:41:06 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:05.3281250","00:00:02.9062500","156762112","2199180017664","False",,,,"18108416","18108416",,
"svchost","0","210","2199108288512","4530176","2539520","11296",,,,,,,,"Process","8",,,,,,"210","5892",".","0","",,,,,"11296","11296","2539520","2539520","88656","88656","2887680","2887680","9355264","9355264","90017792","2199113273344",,,"2539520","2539520",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"85032960","2199108288512","False",,,,"4530176","4530176",,
"svchost","1","476","2199230148608","22781952","8421376","25464","c:\windows\system32\svchost.exe","Microsoft Corporation","52.609375","10.0.16299.15 (WinBuild.160101.0800)","10.0.16299.15","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2608","Microsoft.Win32.SafeHandles.SafeProcessHandle","476","6156",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","25464","25464","8421376","8421376","327488","327488","9670656","9670656","31412224","31412224","227741696","2199250997248","True","Normal","8421376","8421376","00:00:11.7031250","svchost","15","True","1","System.Diagnostics.ProcessStartInfo","2/18/2018 10:41:06 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:52.6093750","00:00:40.9062500","206893056","2199230148608","False",,,,"22781952","22781952",,
"svchost","0","180","2199105241088","5451776","3915776","9992",,,,,,,,"Process","8",,,,,,"180","6276",".","0","",,,,,"9992","9992","3915776","3915776","75416","75416","4595712","4595712","8323072","8323072","183627776","2199206883328",,,"3915776","3915776",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"81985536","2199105241088","False",,,,"5451776","5451776",,
"svchost","0","158","2199102091264","2936832","1781760","8968",,,,,,,,"Process","8",,,,,,"158","6368",".","0","",,,,,"8968","8968","1781760","1781760","83584","83584","1949696","1949696","8351744","8351744","81752064","2199105007616",,,"1781760","1781760",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"78835712","2199102091264","False",,,,"2936832","2936832",,
"svchost","0","288","2199141806080","13348864","4161536","14464",,,,,,,,"Process","8",,,,,,"288","6444",".","0","",,,,,"14464","14464","4161536","4161536","148960","148960","5361664","5361664","19996672","19996672","127852544","2199151108096",,,"4161536","4161536",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"118550528","2199141806080","False",,,,"13348864","13348864",,
"svchost","0","157","2199104700416","7036928","1826816","9032",,,,,,,,"Process","8",,,,,,"157","6892",".","0","",,,,,"9032","9032","1826816","1826816","80552","80552","1880064","1880064","7081984","7081984","83398656","2199106654208",,,"1826816","1826816",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"81444864","2199104700416","False",,,,"7036928","7036928",,
"svchost","0","108","2199095242752","2285568","1351680","7472",,,,,,,,"Process","8",,,,,,"108","7028",".","0","",,,,,"7472","7472","1351680","1351680","70048","70048","1572864","1572864","6414336","6414336","78561280","2199101816832",,,"1351680","1351680",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"71987200","2199095242752","False",,,,"2285568","2285568",,
"svchost","0","106","2199096115200","5447680","1368064","7592",,,,,,,,"Process","8",,,,,,"106","7036",".","0","",,,,,"7592","7592","1368064","1368064","69096","69096","1454080","1454080","5787648","5787648","73383936","2199096639488",,,"1368064","1368064",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"72859648","2199096115200","False",,,,"5447680","5447680",,
"svchost","0","190","2199121289216","8491008","2592768","12072",,,,,,,,"Process","8",,,,,,"190","7280",".","0","",,,,,"12072","12072","2592768","2592768","112008","112008","2842624","2842624","14483456","14483456","99606528","2199122862080",,,"2592768","2592768",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"98033664","2199121289216","False",,,,"8491008","8491008",,
"svchost","0","343","2199162155008","12234752","5677056","24720",,,,,,,,"Process","8",,,,,,"343","7428",".","0","",,,,,"24720","24720","5677056","5677056","170176","170176","5922816","5922816","18849792","18849792","142045184","2199165300736",,,"5677056","5677056",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"138899456","2199162155008","False",,,,"12234752","12234752",,
"svchost","0","153","2199100997632","3354624","2211840","129304",,,,,,,,"Process","8",,,,,,"153","7560",".","0","",,,,,"129304","129304","2211840","2211840","76296","76296","2646016","2646016","7454720","7454720","82460672","2199105716224",,,"2211840","2211840",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"77742080","2199100997632","False",,,,"3354624","3354624",,
"svchost","0","189","2199105519616","4497408","2228224","11048",,,,,,,,"Process","8",,,,,,"189","7760",".","0","",,,,,"11048","11048","2228224","2228224","85056","85056","2654208","2654208","8994816","8994816","87412736","2199110668288",,,"2228224","2228224",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"82264064","2199105519616","False",,,,"4497408","4497408",,
"svchost","1","435","2199232356352","12144640","5451776","25976","c:\windows\system32\svchost.exe","Microsoft Corporation","3.71875","10.0.16299.15 (WinBuild.160101.0800)","10.0.16299.15","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4076","Microsoft.Win32.SafeHandles.SafeProcessHandle","435","8260",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","25976","25976","5451776","5451776","204888","204888","7340032","7340032","21581824","21581824","223895552","2199247151104","True","Normal","5451776","5451776","00:00:01.2343750","svchost","15","True","1","System.Diagnostics.ProcessStartInfo","2/18/2018 10:43:06 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:03.7187500","00:00:02.4843750","209100800","2199232356352","False",,,,"12144640","12144640",,
"svchost","0","110","2199098163200","5726208","1585152","7880",,,,,,,,"Process","8",,,,,,"110","8916",".","0","",,,,,"7880","7880","1585152","1585152","68648","68648","1724416","1724416","5967872","5967872","74907648","2199098163200",,,"1585152","1585152",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"74907648","2199098163200","False",,,,"5726208","5726208",,
"svchost","0","149","2199129698304","4214784","1880064","9376",,,,,,,,"Process","8",,,,,,"149","9156",".","0","",,,,,"9376","9376","1880064","1880064","137552","137552","2146304","2146304","8433664","8433664","111452160","2199134707712",,,"1880064","1880064",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"106442752","2199129698304","False",,,,"4214784","4214784",,
"svchost","0","188","2199100497920","6553600","1753088","12064",,,,,,,,"Process","8",,,,,,"188","10724",".","0","",,,,,"12064","12064","1753088","1753088","80112","80112","1896448","1896448","7426048","7426048","79339520","2199102595072",,,"1753088","1753088",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"77242368","2199100497920","False",,,,"6553600","6553600",,
"svchost","0","212","2199107911680","6934528","2314240","16416",,,,,,,,"Process","8",,,,,,"212","10936",".","0","",,,,,"16416","16416","2314240","2314240","87824","87824","2605056","2605056","7884800","7884800","89374720","2199112630272",,,"2314240","2314240",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"84656128","2199107911680","False",,,,"6934528","6934528",,
"svchost","0","304","2199188406272","10559488","3891200","19280",,,,,,,,"Process","8",,,,,,"304","11120",".","0","",,,,,"19280","19280","3891200","3891200","194288","194288","64860160","64860160","70041600","70041600","227909632","2199251165184",,,"3891200","3891200",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"165150720","2199188406272","False",,,,"10559488","10559488",,
"svchost","0","196","2199189303296","3280896","6979584","15088",,,,,,,,"Process","8",,,,,,"196","12252",".","0","",,,,,"15088","15088","6979584","6979584","106248","106248","7323648","7323648","10625024","10625024","170835968","2199194091520",,,"6979584","6979584",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"166047744","2199189303296","False",,,,"3280896","3280896",,
"SynTPEnh","1","517","189046784","13148160","6770688","15992","C:\Program Files\Synaptics\SynTP\SynTPEnh.exe","Synaptics Incorporated","2810.03125","19.3.31.31 16Aug17","19.3.31.31 16Aug17","Synaptics TouchPad 64-bit Enhancements","Synaptics Pointing Device Driver","Process","10",,"False",,"3484","Microsoft.Win32.SafeHandles.SafeProcessHandle","517","6848",".","65764","","System.Diagnostics.ProcessModule (SynTPEnh.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15992","15992","6770688","6770688","341880","341880","7774208","7774208","22609920","22609920","193605632","193605632","True","AboveNormal","6770688","6770688","00:16:53.8750000","SynTPEnh","15","True","1","System.Diagnostics.ProcessStartInfo","2/18/2018 10:41:09 PM",,"System.Diagnostics.ProcessThreadCollection","00:46:50.0312500","00:29:56.1562500","189046784","189046784","False",,,,"13148160","13148160",,
"SynTPEnhService","0","228","63836160","2256896","1236992","6440",,,,,,,,"Process","8",,,,,,"228","4052",".","0","",,,,,"6440","6440","1236992","1236992","77616","77616","1327104","1327104","5181440","5181440","68030464","68030464",,,"1236992","1236992",,"SynTPEnhService",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"63836160","63836160","False",,,,"2256896","2256896",,
"SynTPHelper","1","58","86372352","2039808","1085440","6112",,,"3.84375",,,,,"Process","10",,,,,,"58","6332",".","0","",,,,,"6112","6112","1085440","1085440","99208","99208","1163264","1163264","4829184","4829184","89763840","89763840",,,"1085440","1085440","00:00:03.6093750","SynTPHelper",,"True","1","System.Diagnostics.ProcessStartInfo","2/18/2018 10:41:11 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:03.8437500","00:00:00.2343750","86372352","86372352","False",,,,"2039808","2039808",,
"System","0","4486","20033536","15413248","192512","136",,,,,,,,"Process","8",,,,,,"4486","4",".","0","",,,,,"136","136","192512","192512","0","0","221184","221184","25325568","25325568","35631104","35631104",,,"192512","192512",,"System",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"20033536","20033536","False",,,,"15413248","15413248",,
"SystemSettings","1","915","2199464337408","26886144","21712896","41456","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","Microsoft Corporation","28.90625","10.0.16299.15 (WinBuild.160101.0800)","10.0.16299.15","Settings","Microsoft? Windows? Operating System","Process","8",,"False",,"3400","Microsoft.Win32.SafeHandles.SafeProcessHandle","915","5948",".","723048","Settings","System.Diagnostics.ProcessModule (SystemSettings.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","41456","41456","21712896","21712896","832368","832368","22286336","22286336","74940416","74940416","466006016","2199489261568","True","Normal","21712896","21712896","00:00:11.7031250","SystemSettings","15","False","1","System.Diagnostics.ProcessStartInfo","2/19/2018 8:27:54 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:28.9062500","00:00:17.2031250","441081856","2199464337408","False",,,,"26886144","26886144",,
"SystemSettingsBroker","1","563","2199239757824","19304448","9031680","24560","C:\Windows\System32\SystemSettingsBroker.exe","Microsoft Corporation","5.109375","10.0.16299.15 (WinBuild.160101.0800)","10.0.16299.15","System Settings Broker","Microsoft? Windows? Operating System","Process","10",,"False",,"3128","Microsoft.Win32.SafeHandles.SafeProcessHandle","563","8776",".","0","","System.Diagnostics.ProcessModule (SystemSettingsBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","24560","24560","9031680","9031680","388344","388344","10760192","10760192","31186944","31186944","241430528","2199264686080","True","AboveNormal","9031680","9031680","00:00:02.7031250","SystemSettingsBroker","15","True","1","System.Diagnostics.ProcessStartInfo","2/22/2018 10:21:27 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:05.1093750","00:00:02.4062500","216502272","2199239757824","False",,,,"19304448","19304448",,
"taskhostw","1","326","2199194873856","13725696","8392704","29968","c:\windows\system32\taskhostw.exe","Microsoft Corporation","12.53125","10.0.16299.15 (WinBuild.160101.0800)","10.0.16299.15","Host Process for Windows Tasks","Microsoft? Windows? Operating System","Process","8",,"False",,"3932","Microsoft.Win32.SafeHandles.SafeProcessHandle","326","6220",".","0","","System.Diagnostics.ProcessModule (taskhostw.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","29968","29968","8392704","8392704","200232","200232","10665984","10665984","18751488","18751488","178057216","2199201312768","True","Normal","8392704","8392704","00:00:07.6250000","taskhostw","15","True","1","System.Diagnostics.ProcessStartInfo","2/18/2018 10:41:06 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:12.5312500","00:00:04.9062500","171618304","2199194873856","False",,,,"13725696","13725696",,
"uTorrent","1","634","222011392","19017728","14573568","38208","C:\Users\hp\AppData\Roaming\uTorrent\uTorrent.exe","BitTorrent Inc.","284.078125","3.5.3.44358","3.5.3.44358","?Torrent","?Torrent","Process","8",,"False",,"3696","Microsoft.Win32.SafeHandles.SafeProcessHandle","634","1928",".","0","","System.Diagnostics.ProcessModule (uTorrent.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","38208","38208","14573568","14573568","328528","328528","15060992","15060992","33746944","33746944","238301184","238301184","True","Normal","14573568","14573568","00:02:31.8281250","uTorrent","15","True","1","System.Diagnostics.ProcessStartInfo","2/23/2018 9:17:43 AM",,"System.Diagnostics.ProcessThreadCollection","00:04:44.0781250","00:02:12.2500000","222011392","222011392","False",,,,"19017728","19017728",,
"utorrentie","1","278","162168832","12263424","2781184","16168","C:\Users\hp\AppData\Roaming\uTorrent\updates\3.5.3_44358\utorrentie.exe","BitTorrent Inc.","0.375","1.0.0","","WebHelper","","Process","8",,"False",,"2500","Microsoft.Win32.SafeHandles.SafeProcessHandle","278","1300",".","0","","System.Diagnostics.ProcessModule (utorrentie.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16168","16168","2781184","2781184","251584","251584","3067904","3067904","13328384","13328384","167411712","167411712","True","Normal","2781184","2781184","00:00:00.2812500","utorrentie","15","True","1","System.Diagnostics.ProcessStartInfo","2/23/2018 9:17:50 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3750000","00:00:00.0937500","162168832","162168832","False",,,,"12263424","12263424",,
"utorrentie","1","524","296636416","16908288","11374592","33600","C:\Users\hp\AppData\Roaming\uTorrent\updates\3.5.3_44358\utorrentie.exe","BitTorrent Inc.","0.75","1.0.0","","WebHelper","","Process","8",,"False",,"4060","Microsoft.Win32.SafeHandles.SafeProcessHandle","524","12568",".","919432","","System.Diagnostics.ProcessModule (utorrentie.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","33600","33600","11374592","11374592","433272","433272","13422592","13422592","36990976","36990976","312598528","312598528","True","Normal","11374592","11374592","00:00:00.4843750","utorrentie","15","True","1","System.Diagnostics.ProcessStartInfo","2/23/2018 9:17:46 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.7500000","00:00:00.2656250","296636416","296636416","False",,,,"16908288","16908288",,
"WinFLService","0","134","90779648","1736704","1261568","8136",,,,,,,,"Process","8",,,,,,"134","3788",".","0","",,,,,"8136","8136","1261568","1261568","111696","111696","1466368","1466368","5988352","5988352","94711808","94711808",,,"1261568","1261568",,"WinFLService",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"90779648","90779648","False",,,,"1736704","1736704",,
"WinFLTray","1","146","139034624","3850240","1654784","10384","C:\Windows\SysWOW64\WinFLTray.exe"," New Softwares.net","0.125","7. 5. 2","7. 5. 2","Tray Application","Folder Lock","Process","8",,"False",,"3924","Microsoft.Win32.SafeHandles.SafeProcessHandle","146","2376",".","0","","System.Diagnostics.ProcessModule (WinFLTray.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10384","10384","1654784","1654784","203120","203120","1884160","1884160","8663040","8663040","147165184","147165184","True","Normal","1654784","1654784","00:00:00.0937500","WinFLTray","15","True","1","System.Diagnostics.ProcessStartInfo","2/18/2018 10:41:58 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1250000","00:00:00.0312500","139034624","139034624","False",,,,"3850240","3850240",,
"wininit","0","145","2199113416704","1265664","1449984","10376",,,,,,,,"Process","13",,,,,,"145","700",".","0","",,,,,"10376","10376","1449984","1449984","123072","123072","1900544","1900544","6901760","6901760","93306880","2199116562432",,,"1449984","1449984",,"wininit",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"90161152","2199113416704","False",,,,"1265664","1265664",,
"winlogon","1","235","2199127048192","3833856","2523136","11128",,,,,,,,"Process","13",,,,,,"235","808",".","0","",,,,,"11128","11128","2523136","2523136","145432","145432","3563520","3563520","14438400","14438400","108888064","2199132143616",,,"2523136","2523136",,"winlogon",,"True","1","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"103792640","2199127048192","False",,,,"3833856","3833856",,
"WINWORD","1","990","2199765405696","52150272","55582720","47848","C:\Program Files\Microsoft Office\Root\Office16\WINWORD.EXE","Microsoft Corporation","91.609375","16.0.9001.2138","16.0.9001.2138","Microsoft Word","Microsoft Office 2016","Process","8",,"False",,"3392","Microsoft.Win32.SafeHandles.SafeProcessHandle","990","9944",".","2559388","Himanshu Bhatt_ELATED INTERLUDE - Word","System.Diagnostics.ProcessModule (WINWORD.EXE)","1413120","204800","System.Diagnostics.ProcessModuleCollection","47848","47848","55582720","55582720","1160144","1160144","112762880","112762880","193220608","193220608","836558848","2199859814400","True","Normal","55582720","55582720","00:00:17.7343750","WINWORD","15","True","1","System.Diagnostics.ProcessStartInfo","2/23/2018 1:37:01 PM",,"System.Diagnostics.ProcessThreadCollection","00:01:31.6093750","00:01:13.8750000","742150144","2199765405696","False",,,,"52150272","52150272",,
"wlanext","0","163","2199096619008","2568192","2310144","9560",,,,,,,,"Process","8",,,,,,"163","3412",".","0","",,,,,"9560","9560","2310144","2310144","73144","73144","2412544","2412544","7225344","7225344","74919936","2199098175488",,,"2310144","2310144",,"wlanext",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"73363456","2199096619008","False",,,,"2568192","2568192",,
"WmiPrvSE","0","185","2199104036864","6152192","3158016","10240",,,,,,,,"Process","8",,,,,,"185","3468",".","0","",,,,,"10240","10240","3158016","3158016","85584","85584","6184960","6184960","9674752","9674752","85233664","2199108489216",,,"3158016","3158016",,"WmiPrvSE",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"80781312","2199104036864","False",,,,"6152192","6152192",,
"WUDFHost","0","365","2199172636672","6393856","25677824","17304",,,,,,,,"Process","13",,,,,,"365","68",".","0","",,,,,"17304","17304","25677824","25677824","181464","181464","25735168","25735168","36749312","36749312","153051136","2199176306688",,,"25677824","25677824",,"WUDFHost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"149381120","2199172636672","False",,,,"6393856","6393856",,
"WUDFHost","0","252","2199112605696","7659520","1998848","10992",,,,,,,,"Process","8",,,,,,"252","5308",".","0","",,,,,"10992","10992","1998848","1998848","107840","107840","3252224","3252224","9052160","9052160","93073408","2199116328960",,,"1998848","1998848",,"WUDFHost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"89350144","2199112605696","False",,,,"7659520","7659520",,
"YCMMirage","1","193","127856640","5226496","2031616","12632","C:\Program Files (x86)\CyberLink\YouCam\YCMMirage.exe","CyberLink","2.234375","1.0.0.629","1.0.0.629","YouCam Mirage","YCMMirag Application","Process","8",,"False",,"3596","Microsoft.Win32.SafeHandles.SafeProcessHandle","193","7668",".","0","","System.Diagnostics.ProcessModule (YCMMirage.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12632","12632","2031616","2031616","181440","181440","2396160","2396160","9207808","9207808","135868416","135868416","True","Normal","2031616","2031616","00:00:01.8281250","YCMMirage","15","True","1","System.Diagnostics.ProcessStartInfo","2/18/2018 10:42:33 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.2343750","00:00:00.4062500","127856640","127856640","False",,,,"5226496","5226496",,
"YouCamTray","1","160","127803392","4358144","2195456","13792","C:\Program Files (x86)\CyberLink\YouCam\YouCamTray.exe","CyberLink Corp.","0.328125","4.0.0.0820","4.0.0.0820","CyberLink YouCam Tray","CyberLink YouCam Tray","Process","8",,"False",,"3852","Microsoft.Win32.SafeHandles.SafeProcessHandle","160","3676",".","131984","","System.Diagnostics.ProcessModule (YouCamTray.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13792","13792","2195456","2195456","180176","180176","2797568","2797568","11292672","11292672","139145216","139145216","True","Normal","2195456","2195456","00:00:00.2500000","YouCamTray","15","True","1","System.Diagnostics.ProcessStartInfo","2/18/2018 10:42:35 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3281250","00:00:00.0781250","127803392","127803392","False",,,,"4358144","4358144",,
